"Category","Outbreak","Location","Continent","Lat","Long","Date","Year","Cases","Fatalities","Impact Scale","Source Citation","Source"
"Measles","Measles","U.S. (Michigan)","North America","42.59106","-83.32700","1/2015","2015.0","1.0","0.0","Isolated","McNeill, John. ""Measles case recorded in Eastern Michigan."" WIN 98.5 News. January 24, 2015.","http://wincountry.com/news/articles/2015/jan/24/measles-case-recorded-in-eastern-michigan/"
"Other","Tetanus","U.S. (Michigan)","North America","44.314844","-85.602364","7/2011","2011.0","3.0","0.0","Secondary","CBS Detroit. ""3 Cases Of Tetanus Reported In Michigan."" July 28, 2011.","http://detroit.cbslocal.com/2011/07/28/3-cases-of-tetanus-reported-in-michigan/"
"Whooping Cough","Whooping Cough","U.S. (Michigan)","North America","44.314844","-85.602364","7/2010","2010.0","600.0","0.0","Epidemic","Dillard, Mechele R. ""CDC: Whooping cough cases increasing in California, Michigan."" HULIQ, November 27, 2010.","http://www.huliq.com/10473/cdc-whooping-cough-cases-increasing-california-michigan"
"Whooping Cough","Whooping Cough","U.S. (Michigan, Antrim County)","North America","44.97304","-85.17691","3/2014","2014.0","1.0","0.0","Isolated","Brougham, Rachel. ""Whooping cough confirmed in Antrim County child."" Charlevoix Courier. March 26, 2014.","http://www.petoskeynews.com/charlevoix/news/local/whooping-cough-confirmed-in-antrim-county-child/article_0107468c-6919-5fc0-a7cc-8da68794c9af.html"
"Whooping Cough","Whooping Cough","U.S. (Michigan, Grand Traverse County)","North America","44.7300°","-85.5500","11/2014-12/2014","2014.0","81.0","0.0","Epidemic","Thoms, Sue. ""Pertussis outbreak affects 81, including four babies, Grand Traverse County reports."" mLive. December 23, 2014.","http://www.mlive.com/news/grand-rapids/index.ssf/2014/12/grand_traverse_reports_81_whoo.html"
"Whooping Cough","Whooping Cough","U.S. (Michigan, Allegan County)","North America","42.59387","-85.90844","1/2014-12/2014","2014.0","26.0","0.0","Epidemic","Kelso, Steve. ""Whooping cough outbreak among Allegan Co. teens."" WOOD TV. December 8, 2014.","http://woodtv.com/2014/12/08/whooping-cough-outbreak-among-allegan-co-teens/"
"Whooping Cough","Whooping Cough","U.S. (Minnesota, Wright County)","North America","45.15382","-94.6859","5/2010","2010.0","46.0","0.0","Epidemic","Herriman, Robert. ""Whooping cough outbreak in Minnesota."" Examiner, May 14, 2010.","http://www.examiner.com/infectious-disease-in-national/whooping-cough-outbreak-minnesota"
"Whooping Cough","Whooping Cough","U.S. (Minnesota, Isanti County)","North America","45.63014","-94.01909","5/2012-7/2012","2012.0","14.0","0.0","Cluster","Hunt, Greg. ""Whooping cough is making rounds again in Isanti County."" Isanti County News. July 11, 2012.","http://isanticountynews.com/2012/07/11/whooping-cough-is-making-rounds-again-in-isanti-county/"
"Whooping Cough","Whooping Cough","U.S. (Minnesota, Olmsted County)","North America","43.99518","-92.38136","1/2012-7/2012","2012.0","98.0","0.0","Epidemic","Helms, Aubrey. ""Pertussis still a threat in Olmsted County."" Fox 47. July 13, 2012.","http://www.myfox47.com/story/18964061/pertussis-still-a-threat-in-olmsted-county"
"Whooping Cough","Whooping Cough","U.S. (Minnesota)","North America","45.02089","-93.50946","1/2012-5/2012","2012.0","654.0","0.0","Epidemic","Benson, Lorna. ""Health Officials Count Surging Number of Pertussis Cases."" MPRNews. May 17, 2012.","http://minnesota.publicradio.org/display/web/2012/05/17/pertussis-whooping-cough/"
"Whooping Cough","Whooping Cough","U.S. (Minnesota)","North America","45.02089","-93.50946","1/2012-12/2012","2012.0","4433.0","0.0","Epidemic","Centers for Disease Control and Prevention, ""Pertussis (whooping cough) outbreaks,"" January 9, 2013.","http://www.cdc.gov/pertussis/outbreaks.html"
"Whooping Cough","Whooping Cough","U.S. (Minnesota, Goodhue County)","North America","44.4100","-92.7200","11/2014","2014.0","11.0","0.0","Cluster","Simmons, Taj. ""Zumbrota-Mazeppa schools dealing with whooping cough outbreak."" KTTC. November 18, 2014.","http://www.kttc.com/story/27422372/2014/11/18/zumbrota-mazeppa-schools-dealing-with-whooping-cough-outbreak"
"Measles","Measles","U.S. (Minneapolis, Minnesota)","North America","44.979965","-93.263836","3/2011-4/2011","2011.0","21.0","0.0","Secondary","Rolander, Leslie. ""Minn. Measles Outbreak Grows to 21 Confirmed Cases ."" 5 ABC Eyewitness News, April 21, 2011.","http://kstp.com/article/stories/s2076092.shtml"
"Measles","Measles","U.S. (Minnesota)","North America","46.72955","-94.6859","10/2011","2011.0","21.0","0.0","Cluster","Zoler, Mitchel. ""Measles Called 'Eliminated' in U.S. Despite Outbreak."" Skin and Allergy News, November 11, 2002.","http://www.skinandallergynews.com/news/medical-dermatology/single-article/measles-called-eliminated-in-us-despite-outbreak/12550505d6.html"
"Measles","Measles","U.S. (Minnesota)","North America","45.02089","-93.50946","4/2014","2014.0","2.0","0.0","Isolated","Banerjee, Emily. ""Measles Transmission in an International Airport at a Domestic Terminal Gate - April-May 2014."" Centers for Disease Control and Prevention. June 26, 2015.","http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6424a6.htm?s_cid=mm6424a6_e"
"Measles","Measles","U.S. (St. Paul, Minnesota)","North America","44.95370","-93.08996","6/2014","2014.0","21.0","0.0","Cluster","DoctorsLounge. ""Measles Outbreak ID’d in Undervaccinated Community."" June 9, 2014.","http://www.doctorslounge.com/index.php/news/pb/47324"
"Measles","Measles","U.S. ( Minnesota)","North America","45.01632","-93.71910","1/2015-2/2015","2015.0","1.0","0.0","Isolated","Center for Disease Control and Prevention. "" Measles Cases and Outbreaks."" February 20, 2015.","http://www.cdc.gov/measles/cases-outbreaks.html"
"Measles","Measles","U.S. (Missouri)","North America","39.09973","-94.57857","1/2014-6/2014","2014.0","11.0","0.0","Cluster","Simmins, Charles. ""Kansas City measles outbreak grows."" Examiner.com. June 19, 2014.","http://www.examiner.com/article/kansas-city-measles-outbreak-grows"
"Measles","Measles","U.S. (Missouri)","North America","44.97399","-93.22773","1/2015","2015.0","1.0","0.0","Isolated","Smith, Mary Lynn. ""University of Minnesota student diagnosed with measles; other students, doctors alerted."" Star Tribune. January 29, 2015. ","http://www.startribune.com/lifestyle/health/290151131.html"
"Whooping Cough","Whooping Cough","U.S. (Missouri)","North America","37.20896","-93.2923","2/2012","2012.0","4.0","0.0","Cluster","NewsLeader. ""Cases of whooping cough on the rise."" February 28, 2012.","http://www.news-leader.com/article/20120228/NEWS01/302280038"
"Mumps","Mumps","U.S. (Missouri, Columbia County) ","North America","38.94038","-92.3277","7/2015","2015.0","6.0","0.0","Cluster","Addo, Koran. ""Health officials monitoring undisclosed number of people after Mizzou mumps outbreak."" St. Louis Post-Dispatch. July 28, 2015. ","http://www.stltoday.com/lifestyles/health-med-fit/health-officials-monitoring-undisclosed-number-of-people-after-mizzou-mumps/article_d159f5ba-2f97-5819-9f7f-46b1214c1a01.html "
"Other","Chicken Pox","U.S. (Missouri, Kansas City)","North America","39.09973","-94.57857","9/2015","2015.0","2.0","0.0","Cluster","McCollough, Andy. ""Kelvin Herrera, Alex Rios infected as chickenpox hits Royals' clubhouse."" The Kansas City Star. September 1, 2015. ","http://www.kansascity.com/sports/mlb/kansas-city-royals/article33222444.html"
"Whooping Cough","Whooping Cough","U.S. (Montana, Flathead County)","North America","48.42415","-114.15315","4/2012-5/2012","2012.0","36.0","0.0","Cluster","Vogt, Rebecca. ""Six More Pertussis Cases Confirmed for Flathead County."" NBC Montana. May 17, 2012.","http://www.nbcmontana.com/news/31080535/detail.html"
"Whooping Cough","Whooping Cough","U.S. (Montana)","North America","46.55886","-110.36257","1/2012-7/2012","2012.0","355.0","0.0","Epidemic","Montana DPHHS, ""Montana DPHHS Pertussis Update: 7/20/2012,"" July 20, 2012.","http://www.dphhs.mt.gov/publichealth/immunization/documents/MontanaPertussisUpdate.pdf"
"Whooping Cough","Whooping Cough","U.S. (Montana)","North America","45.78566","-108.43438","5/2012","2012.0","6.0","0.0","Cluster","Laurel Resident Among Six Cases of Pertussis. The Laurel Outlook. May 16, 2012.","http://www.laureloutlook.com/news/article_91b949f2-9f6e-11e1-ad44-0019bb2963f4.html"
"Whooping Cough","Whooping Cough","U.S. (Montana)","North America","48.42415","-114.15315","6/2012-5/2013","2013.0","225.0","0.0","Epidemic","""Pertussis reports pour in from around MT."" KPAX 8. September 3, 2013.","http://www.kpax.com/news/pertussis-reports-pour-in-from-around-mt/"
"Whooping Cough","Whooping Cough","U.S. (Montana)","North America","47.49418","-111.28334","1/2014-12/2014","2014.0","423.0","0.0","Epidemic","DeMarco, Margaret. ""3rd case of pertussis confirmed at CMR in Great Falls."" December 11, 2014.","http://www.krtv.com/news/3rd-case-of-pertussis-confirmed-at-cmr-in-great-falls/"
"Measles","Measles","U.S. (Nebraska)","North America","41.26570","-96.10507","1/2015","2015.0","1.0","0.0","Isolated","Tillett, Lena, and Chase Moffitt. ""Measles Case Confirmed In Nebraska."" WOWT.com. January 22, 2015.","http://www.wowt.com/home/headlines/Measles-Case-Confirmed-in-Nebraska-289312001.html"
"Measles","Measles","U.S. (Nebraska)","North America","41.72434","-99.67144","1/2015","2015.0","1.0","0.0","Epidemic","California Department of Public Health. ""Measles."" January 28, 2015.","http://www.cdph.ca.gov/HealthInfo/discond/Pages/Measles.aspx"
"Mumps","Mumps","U.S. (Nebraska, Iowa)","North America","42.499198","-98.374572","5/2010","2010.0","20.0","0.0","Cluster","The Associated Press. ""Nebraska mumps cases linked to basketball tourney."" JournalStar.com, May 7, 2010.","http://journalstar.com/news/state-and-regional/nebraska/article_2389184e-5a02-11df-9d65-001cc4c002e0.html"
"Whooping Cough","Whooping Cough","U.S. (Nebraska)","North America","40.81056","-96.68028","12/2014","2014.0","110.0","0.0","Epidemic","Ozaki, Andrew. ""Lincoln health officials seeing unprecedented number of whooping cough cases."" KETV. December 26, 2014.","http://www.ketv.com/news/lincoln-health-officials-seeing-unprecedented-number-of-whooping-cough-cases/30415802"
"Whooping Cough","Whooping Cough","U.S. (Nevada, Clark County)","North America","36.07956","-115.09405","1/2012-7/2012","2012.0","22.0","0.0","Cluster","Bleakley, Caroline. ""Health District Reports 22 Cases of Pertussis."" 8 News Now. July 11, 2012.","http://www.8newsnow.com/story/18983109/health-district-reports-22-cases-of-pertussis"
"Whooping Cough","Whooping Cough","U.S. (Nevada, Elko County)","North America","41.1300","-115.3500","7/2014-11/2014","2014.0","14.0","0.0","Cluster","Elko Daily Free Press. ""Whooping cough outbreak in Elko County."" October 30, 2014.","http://elkodaily.com/news/pertussis-outbreak-in-elko-county/article_f30bc607-9aea-5462-b5cb-1d5cff469f70.html"
"Measles","Measles","U.S. (Nevada, Clark County)","North America","36.07956","-115.09405","1/2015-2/2015","2015.0","9.0","0.0","Cluster","Center for Disease Control and Prevention. "" Measles Cases and Outbreaks."" February 20, 2015.","http://www.cdc.gov/measles/cases-outbreaks.html"
"Measles","Measles","U.S. (Nevada via Disneyland)","North America","38.77692"," -114.85384 ","1/2015-3/2015","2015.0","1.0","0.0","Epidemic","Center for Disease Control and Prevention. "" U.S. Multi-state Measles Outbreak 2014-2015."" March 9, 2015.","http://www.cdc.gov/measles/multi-state-outbreak.html"
"Measles","Measles","U.S. (New Jersey)","North America","40.058324","-74.405661","1/2011-7/2011","2011.0","4.0","0.0","Secondary","Fabrikant, Mel . ""Measles Cases Reported In New Jersey: Health Dept. Urges Immunization."" The Pramus Post, July 1, 2011.","http://www.paramuspost.com/article.php/20110701163335826"
"Measles","Measles","U.S. (New Jersey)","North America","40.57427","-74.60988","3/2013","2013.0","3.0","0.0","Cluster","Cape May County Herald. ""Measles Exposures Related to New Suspect Case."" March 15, 2013.","http://www.capemaycountyherald.com/article/government/court+house/90767-measles+exposures+related+new+suspect+case"
"Measles","Measles","U.S. (New Jersey)","North America","40.21705","-74.74294","6/2013","2013.0","1.0","0.0","Isolated","nj.com. ""N.J. Health Department warns of measles case in Somerset County."" June 13, 2013.","http://www.nj.com/politics/index.ssf/2013/06/nj_health_department_warns_of_measles_case_in_somerset_county.html"
"Measles","Measles","U.S. (New Jersey, Bayonne)","North America","40.66871","-74.11431","3/2014","2014.0","1.0","0.0","Isolated","Simmins, Charles. ""More measles cases across the U.S."" Healthcare Examiner. March 13, 2014.","http://www.examiner.com/article/more-measles-cases-across-the-u-s"
"Measles","Measles","U.S. (New Jersey)","North America","39.80559"," -74.55947 ","1/2015-3/2015","2015.0","2.0","0.0","Cluster","Center for Disease Control and Prevention. "" Measles Cases and Outbreaks."" March 13, 2015.","http://www.cdc.gov/measles/cases-outbreaks.html"
"Measles","Measles","U.S. (New Jersey)","North America","40.53012","-74.31693","5/2015","2015.0","1.0","0.0","Isolated","NBC News. ""Health Officials Issue Warning After Measles Case Confirmed in New Jersey."" May 28, 2015.","http://www.nbcnewyork.com/news/local/Measles-New-Jersey-Case-Funeral-Home-Middlesex-County-Symptoms-Contagious-Disease-Viral-Illness-305355471.html"
"Mumps","Mumps","U.S. (New Jersey)","North America","40.05832","-74.40566","9/2013","2013.0","1.0","0.0","Isolated","SFGate. ""Number of suspected mumps cases in NJ grows."" September 13, 2013.","http://www.sfgate.com/news/article/Number-of-suspected-mumps-cases-in-NJ-grows-4812886.php"
"Whooping Cough","Whooping Cough","U.S. (New Jersey)","North America","40.08213","-74.2097","2/2012","2012.0","14.0","0.0","Cluster","Nee, Daniel and Graelyn Brashear. ""14 Cases of Whooping Cough Confirmed in Ocean County."" Toms River Patch, February 22, 2012.","http://tomsriver.patch.com/articles/14-cases-of-whooping-cough-confirmed-in-ocean-county"
"Whooping Cough","Whooping Cough","U.S. (New Jersey, Princeton)","North America","40.3571","-74.6702","10/2014-11/2014","2014.0","3.0","0.0","Cluster","Knapp, Krystal. ""Another Case of Whooping Cought Confirmed in Princeton Public Schools."" Princeton Planet. October 27, 2014.","http://planetprinceton.com/2014/10/27/another-case-of-whooping-cough-confirmed-in-princeton-public-schools/"
"Mumps","Mumps","U.S. (New Jersey)","North America","40.08213","-74.2097","7/2013","2013.0","unknown","0.0","Cluster","Ocean Signal. ""Mumps outbreak in Lakewood NJ."" July 17, 2013.","http://www.oceancountysignal.com/2009/10/23/mumps-outbreak-in-lakewood-nj/"
"Measles","Measles","U.S. (New Mexico)","North America","34.97273","-105.032364","9/2011","2011.0","1.0","0.0","Isolated","Griswald, Shaun. KOB.com, ""NM officials: Baby in Lincoln County has measles ,"" September 17, 2011.","http://www.kob.com/article/stories/S2288730.shtml"
"Whooping Cough","Whooping Cough","U.S. (New Mexico)","North America","34.51994","-105.87009","1/2012-5/2012","2012.0","112.0","1.0","Epidemic","NM Whoop Cough Cases Up As Fewer Get Shots. NECN.com. May 16, 2012.","http://www.necn.com/05/16/12/NM-whoop-cough-cases-up-as-fewer-get-sho/landing_health.html?&apID=0b788266a3e6414fa858d16378d59b61"
"Whooping Cough","Whooping Cough","U.S. (New Mexico)","North America","35.1107","-106.60999","1/2013-9/2013","2013.0","331.0","0.0","Epidemic","Clark, Carol A. ""More than 300 Cases of Pertussis Reported in New Mexico."" Los Alamos Daily Post. August 30, 2013.","http://www.ladailypost.com/content/more-300-cases-pertussis-reported-new-mexico"
"Measles","Measles","U.S. (New Mexico)","North America","34.52452","-105.87962","6/2012","2012.0","1.0","0.0","Isolated","Diven, Bill. ""Measles case reported in northern N.M."" Kasa. June 28, 2012.","http://www.kasa.com/dpps/news/news_health/measles-case-reported-in-northern-nm_4220132"
"Measles","Measles","U.S. (New Mexico)","North America","36.57060","-106.65755","12/2014","2014.0","1.0","0.0","Isolated","Krasnow, Bruce. ""Measles case confirmed in Santa Fe."" The New Mexican. December 3, 2014.","http://www.santafenewmexican.com/news/local_news/measles-case-confirmed-in-santa-fe/article_77895d95-cb1a-572a-b381-6c4ce6018d3c.html"
"Whooping Cough","Whooping Cough","U.S. (New Mexico, Curry County)","North America","34.5751567","-103.2663479","1/2015-11/2015","2015.0","13.0","0.0","Cluster","Deming Headlight. ""Whooping Cough cases increase
."" November 2, 2015.  ","http://www.demingheadlight.com/story/news/2015/11/02/whooping-cough-cases-increase/75060900/"
"Whooping Cough","Whooping Cough","U.S. (New York, Niagara County)","North America","43.31195","-78.74762","1/2012-6/2012","2012.0","15.0","0.0","Cluster","WGRZ, ""Niagara County Report Increase in Pertussis Cases,"" June 8, 2012.","http://www.wgrz.com/news/article/170808/1/Niagara-County-Report-Increase-in-Pertussis-Cases"
"Whooping Cough","Whooping Cough","U.S. (New York)","North America","40.84288","-73.29289","01/2012-07/2012","2012.0","1288.0","0.0","Epidemic","The Republic, ""Schumer says government should provide free whooping cough vaccinations as NY cases triple,"" July 22 2012.","http://www.therepublic.com/view/story/5f708205499f42468aa928c633fad1de/NY--Whooping-Cough-Schumer"
"Whooping Cough","Whooping Cough","U.S. (New York, Erie County)","North America","43.02163","-78.96573","11/2014","2014.0","13.0","0.0","Cluster","WGRZ. ""Uptick in pertussis cases reported in Erie County."" December 10, 2014.","http://www.wgrz.com/story/news/health/2014/12/09/pertussis-erie-county-november/20140395/"
"Measles","Measles","U.S. (New York)","North America","40.714353","-74.005973","7/2009","2009.0","11.0","0.0","Cluster","New York City Department of Health and Mental Hygiene, ""Health Department Advises New York City Doctors to be on the Lookout for Measles,"" July 2, 2009.","http://www.nyc.gov/html/doh/html/pr2009/pr046-09.shtml"
"Measles","Measles","U.S. (New York)","North America","40.714353","-73.995973","3/2011","2011.0","2.0","0.0","Cluster","Center for Disease Control and Prevention, ""Measles --- United States, January--May 20, 2011,"" May 27, 2011.","http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6020a7.htm"
"Measles","Measles","U.S. (New York)","North America","40.714353","-74.025973","5/2011","2011.0","1.0","0.0","Isolated","New York State Department of Health, ""State Health Department Confirms Measles Case in Capital Region,"" May 17, 2011.","http://www.health.ny.gov/press/releases/2011/2011-05-17_confirms_measles.htm"
"Measles","Measles","U.S. (New York)","North America","40.714353","-74.15973","5/2011","2011.0","1.0","0.0","Isolated","Staff Reporter. Official Wire, ""RPI Student Confirmed To Have Measles,"" May 18, 2011.","http://www.officialwire.com/main.php?action=posted_news&rid=53181&catid=60"
"Measles","Measles","U.S. (New York)","North America","40.714353","-73.005973","7/2011","2011.0","1.0","0.0","Isolated","NY 1 News, ""DOH: Higher Number Of Measles Cases Reported,"" June 8, 2011.","http://www.ny1.com/content/top_stories/140597/doh--higher-number-of-measles-cases-reported"
"Measles","Measles","U.S. (New York, Brooklyn)","North America","40.65001","-73.95001","10/2011","2011.0","6.0","0.0","Secondary","Hartocollis, Anemona. ""Health Department Reports Spike in Measles Cases in Brooklyn."" The New York Times, October 21, 2011.","http://cityroom.blogs.nytimes.com/2011/10/21/health-department-reports-spike-in-measles-cases-in-brooklyn/"
"Measles","Measles","U.S. (New York, Ulster County)","North America","41.86438","-74.32843","9/2012","2012.0","1.0","0.0","Isolated","WABC, ""Confirmed case of measles in Ulster County,"" September 21, 2012.","http://abclocal.go.com/wabc/story?section=news/local/northern_suburbs&id=8820413"
"Measles","Measles","U.S. (New York, Brooklyn)","North America","40.70645","-73.95362","1/2013-7/2013","2013.0","58.0","0.0","Cluster","McKay, Betsy. ""Brooklyn Measles Outbreak Shows Risks."" Wall Street Journal. July 19, 2013.","http://online.wsj.com/article/SB10001424127887324251504578578054234429308.html"
"Measles","Measles","U.S. (New York, Northern Manhattan)","North America","40.84700","-73.93732","4/2014","2014.0","26.0","0.0","Cluster","Basset, Mary T. ""Statement from Health Commissioner Mary T. Bassett on Measles outbreak in New York City."" New York City Department of Health and Mental Hygiene. April 16, 2014.","http://www.nyc.gov/html/doh/downloads/pdf/press/measles-statement04-16-14.pdf"
"Measles","Measles","U.S. (New York, Brooklyn)","North America","40.65000","-73.95000","3/2014","2014.0","1.0","0.0","Isolated","News 4 New York. ""Measles Outbreak Grows to 20 Cases in NYC."" March 19, 2014.","http://www.nbcnewyork.com/news/local/Measles-Outbreak-NYC-Cases-Kids-Adults-Vaccines-250840431.html"
"Measles","Measles","New York","North America","41.73379","-74.51543","1/2015-3/2015","2015.0","3.0","0.0","Cluster","Center for Disease Control and Prevention. "" Measles Cases and Outbreaks."" February 13, 2015.","http://www.cdc.gov/measles/cases-outbreaks.html"
"Mumps","Mumps","U.S. (New York)","North America","40.714353","-74.1505973","10/2009","2009.0","57.0","0.0","Epidemic","Huffingtonpost, ""Brooklyn Mumps Outbreak: 57 Confirmed Cases In Borough Park,"" October 23, 2009.","http://www.huffingtonpost.com/2009/10/23/brooklyn-mumps-outbreak-5_n_331420.html"
"Mumps","Mumps","U.S. (New York)","North America","40.71435","-74.00597","6/2009-6/2010","2010.0","3502.0","0.0","Epidemic","Barskey, Albert E. ""Mumps outbreak in Othodox Jewish Cmmunities in the United States."" New England Journal of Medicine. November 2012.","http://www.nejm.org/doi/full/10.1056/NEJMoa1202865"
"Whooping Cough","Whooping Cough","U.S. (New York, St. Lawrence County)","North America","44.44731","-74.93021","9/2013","2013.0","11.0","0.0","Cluster","Watertown Daily Times. ""Public Health: Outbreak of Whooping Cough in St. Lawrence County."" September 24, 2013.","http://www.watertowndailytimes.com/article/20130924/DCO/709249745"
"Whooping Cough","Whooping Cough","U.S. (New York, Clinton County)","North America","44.79042        ","-73.60058","12/2014","2014.0","2.0","0.0","Cluster","Livingston, Ashleigh. ""Pertussis confirmed in Clinton County schools."" Press Republican. December 3, 2014.","http://www.pressrepublican.com/news/local_news/pertussis-confirmed-in-clinton-county-schools/article_b06299d8-148d-5200-9bd1-cfadcff10f47.html"
"Measles","Measles","U.S. (Albany, New York)","North America","42.72841","-73.69179","2/2014","2014.0","1.0","0.0","Isolated","NBCNews.com. ""Medical officials confirm case of measles on RPI campus."" February 2, 2014.","http://www.nbcnews.com/id/54252696/ns/local_news-albany_ny/t/medical-officials-confirm-case-measles-rpi-campus/#.UvD3iPldXzh"
"Measles","Measles","U.S. (Albany, New York)","North America","42.65258","-73.75623","2/2014","2014.0","1.0","0.0","Isolated","Hughes, Claire. ""Second case of measles in Capital Region confirmed"" Times Union. February 7, 2014.","http://www.timesunion.com/local/article/2nd-case-of-measles-in-Capital-Region-confirmed-5211925.php"
"Whooping Cough","Whooping Cough","U.S. (New York, Brooklyn)","North America","40.6781784","-73.9441579","10/2014-10/2015","2015.0","109.0","0.0","Epidemic","New York City Department of Health and Mental Hygiene, ""ALERT # 40: Pertussis in New York City."" October 19, 2015.","https://a816-health30ssl.nyc.gov/sites/nychan/Lists/AlertUpdateAdvisoryDocuments/Pertussis%20Alert%20_10_16_15final.pdf"
"Whooping Cough","Whooping Cough","U.S. (New York, Rochester)","North America","43.16103","-77.6109219","1/2015-11/2015","2015.0","1.0","0.0","Isolated","Fath, Rebecca. ""Cases of whooping cough reported in Batavia, Rochester."" News 10 WHEC Rochester. November 11, 2015. ","http://www.whec.com/article/stories/s3960499.shtml"
"Whooping Cough","Whooping Cough","U.S. (New York, Batavia)","North America","43.0102323","-78.1815803","1/2015-11/2015","2015.0","7.0","0.0","Cluster","Fath, Rebecca. ""Cases of whooping cough reported in Batavia, Rochester."" News 10 WHEC Rochester. November 11, 2015. ","http://www.whec.com/article/stories/s3960499.shtml"
"Whooping Cough","Whooping Cough","U.S. (North Carolina)","North America","36.01174","-79.42538","12/2011-2/2012","2012.0","82.0","0.0","Epidemic","McGowan, Molly. ""Whooping cough outbreak climbs to 82 cases."" Times-News, February 25, 2012.","http://www.thetimesnews.com/articles/pertussis-52838-department-outbreak.html"
"Whooping Cough","Whooping Cough","U.S. (North Carolina)","North America","35.77959","-78.63818","1/2013-8/2013","2013.0","326.0","0.0","Epidemic","""Pertussis outbreak continues in North Carolina."" Healio. August 28, 2013.","http://www.healio.com/pediatrics/respiratory-infections/news/online/%7B7807cb8d-980c-4c34-899b-63cdd8554a2f%7D/pertussis-outbreak-continues-in-north-carolina"
"Whooping Cough","Whooping Cough","U.S. (North Carolina)","North America","35.59314","-82.47528","12/2014","2014.0","19.0","0.0","Cluster","Field, Carla. ""Whooping cough outbreak reported in WNC."" WYFF. December 12, 2014.","http://www.wyff4.com/news/Whooping-cough-outbreak-reported-in-WNC/30200514"
"Whooping Cough","Whooping Cough","U.S. (North Carolina)","North America","35.21905","-83.04153","4/2015","2015.0","5.0","0.0","Cluster","Transylvania Times. ""Pertussis Cases Back In Transylvania County – Transylvania County NC."" April 16, 2015. ","http://www.transylvaniatimes.com/story/2015/04/16/news/pertussis-cases-back-in-transylvania-county-transylvania-county-nc/22380.html"
"Mumps","Mumps","U.S. (North Carolina)","North America","35.759573","-79.0193","4/2010","2010.0","1.0","0.0","Isolated","Duke Today. ""Mumps Exposure in North Carolina."" May 4, 2010.","http://www.dukenews.duke.edu/2010/05/mumps.html"
"Measles","Measles","U.S. (North Carolina)","North America","36.0263","-79.10969","4/2013-5/2013","2013.0","23.0","0.0","Cluster","Baines, Miranda. ""Measles cases have state health officials concerned."" The Daily Southerner. May 17, 2013.","http://dailysoutherner.com/local/x319988597/Measles-cases-have-state-health-officials-concerned"
"Measles","Measles","U.S. (North Carolina)","North America","35.76978","-78.9941","4/2013","2013.0","3.0","0.0","Isolated","CDC Morbidity and Mortality Weekly Report. ""Notes from the Field: Measles Outbreak Associated with a Traveler Returning from India - North Carolina, April-May 2013."" September 13, 2013.","http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6236a6.htm"
"Measles","Measles","U.S. (North Carolina, Chatham County)","North America","35.7000","-79.2600","11/2014","2014.0","Unknown","0.0","Cluster","""Several cases of whooping cough reported in Chatham Co."" WNCN. November 13, 2014.","http://www.wncn.com/story/27375811/several-cases-of-whooping-cough-reported-in-chatham-co"
"Measles","Measles","U.S. (North Carolina)","North America","35.58486","-80.81007","12/2014","2014.0","1.0","0.0","Isolated","Neporent, Liz. ""Why New North Carolina Measles Cases Worries Health Officials."" ABC News. December 30, 2014.","http://abcnews.go.com/Health/north-carolina-measles-cases-worries-health-officials/story?id=27903231"
"Whooping Cough","Whooping Cough","U.S. (North Dakota)","North America","47.55149","-101.00201","1/2009-12/2009","2009.0","30.0","0.0","Cluster","Whooping Cough Cases Up, Bismark Tribune, October 30, 2012.","http://bismarcktribune.com/news/local/whooping-cough-cases-up/article_e20d196c-22c0-11e2-9f61-0019bb2963f4.html"
"Whooping Cough","Whooping Cough","U.S. (North Dakota)","North America","47.55149","-101.00201","1/2010-12/2010","2010.0","58.0","0.0","Cluster","Whooping Cough Cases Up, Bismark Tribune, October 30, 2012.","http://bismarcktribune.com/news/local/whooping-cough-cases-up/article_e20d196c-22c0-11e2-9f61-0019bb2963f4.html"
"Whooping Cough","Whooping Cough","U.S. (North Dakota)","North America","47.55149","-101.00201","1/2011-12/2011","2011.0","70.0","0.0","Epidemic","Whooping Cough Cases Up, Bismark Tribune, October 30, 2012.","http://bismarcktribune.com/news/local/whooping-cough-cases-up/article_e20d196c-22c0-11e2-9f61-0019bb2963f4.html"
"Whooping Cough","Whooping Cough","U.S. (North Dakota)","North America","47.55149","-101.00201","1/2012-10/2012","2012.0","179.0","0.0","Epidemic","Whooping Cough Cases Up, Bismark Tribune, October 30, 2012.","http://bismarcktribune.com/news/local/whooping-cough-cases-up/article_e20d196c-22c0-11e2-9f61-0019bb2963f4.html"
"Whooping Cough","Whooping Cough","U.S. (Ohio)","North America","40.417287","-82.907123","1/2010","2010.0","36.0","0.0","Cluster","The Buckelye Lake Beacon. ""Fairfield Medical sees increase in Pertussis cases."" July 24,2010.","http://www.buckeyelakebeacon.net/news/2010-07-24/News/Fairfield_Medical_sees_increase_in_Pertussis_cases.html"
"Whooping Cough","Whooping Cough","U.S. (Ohio)","North America","39.89121","-83.67739","1/2013-11/2013","2013.0","901.0","0.0","Epidemic","Latta, Tiffany Y. ""Clark pertussis cases still rising."" Springfield News Sun. December 8, 2013.","http://www.springfieldnewssun.com/news/news/local/clark-pertussis-cases-still-rising/ncDhn/"
